image_path,label,mean_intensity,variance,median_intensity,min_intensity,max_intensity,entropy,edge_density,contrast,smoothness,skewness,kurtosis
chest_xray_split/train\PNEUMONIA\person1100_virus_1820.jpeg,PNEUMONIA,109.77294569579726,2350.7171024914824,113.0,0,255,7.4159408,0.002742266414141414,2350.7171024914824,0.9995747787865553,-51668.85410043541,2.5908834952888946
chest_xray_split/train\PNEUMONIA\person1102_virus_1822.jpeg,PNEUMONIA,88.38949685603728,4933.969980595055,94.0,0,255,6.488626,0.004674720780933955,4933.969980595055,0.9997973645221891,-6700.83409113879,1.4917682820748996
chest_xray_split/train\PNEUMONIA\person1103_bacteria_3044.jpeg,PNEUMONIA,170.07071323155574,2791.6152747137344,192.0,0,255,6.607554,0.001632936956276127,2791.6152747137344,0.9996419127227962,-226206.51643449825,3.91332294541841
chest_xray_split/train\PNEUMONIA\person1103_virus_1825.jpeg,PNEUMONIA,99.19859674470888,5210.88843155685,116.0,0,255,6.574282,0.0021147470251612318,5210.88843155685,0.9998081309657465,-91765.12097864425,1.563398338400644
chest_xray_split/train\PNEUMONIA\person1104_virus_1826.jpeg,PNEUMONIA,132.67687038376692,2225.6547482688948,147.0,0,196,6.912591,0.0011521046003804625,2225.6547482688948,0.9995508957997294,-148723.25404741763,4.284664244052301
chest_xray_split/train\PNEUMONIA\person1105_bacteria_3046.jpeg,PNEUMONIA,93.52870529095627,2437.3197745978196,84.0,0,255,7.3696227,0.005365085248332098,2437.3197745978196,0.9995898815198819,37864.85158150409,1.824548362083504
chest_xray_split/train\PNEUMONIA\person1106_virus_1829.jpeg,PNEUMONIA,123.97549893158907,3852.256905080482,136.0,0,255,7.32686,0.0022122630737611325,3852.256905080482,0.9997404792816483,-165361.59010738492,2.4398665695977844
chest_xray_split/train\PNEUMONIA\person1107_virus_1831.jpeg,PNEUMONIA,131.07430275537635,3417.726725089287,144.0,0,255,7.3162446,0.0029664398521505376,3417.726725089287,0.9997074934382262,-167191.35229215058,2.738942862493341
chest_xray_split/train\PNEUMONIA\person1108_virus_1833.jpeg,PNEUMONIA,129.926335777225,2944.729012424013,149.0,0,237,7.374704,0.016447724768879523,2944.729012424013,0.9996605254604947,-151659.36853492947,2.8253450208933284
chest_xray_split/train\PNEUMONIA\person1109_bacteria_3050.jpeg,PNEUMONIA,149.4861621963181,2184.6253225109635,164.0,0,255,7.0147963,0.0012637694280971782,2184.6253225109635,0.9995424650374881,-131339.1339526576,3.848824564083838
chest_xray_split/train\PNEUMONIA\person110_virus_205.jpeg,PNEUMONIA,89.74692296638081,2212.276772570299,80.0,0,255,7.321968,0.006819188105891126,2212.276772570299,0.9995481812250536,34792.10172695413,1.9857440177882666
chest_xray_split/train\PNEUMONIA\person110_virus_206.jpeg,PNEUMONIA,101.1911832853947,2394.024976196512,96.0,0,255,7.4809456,0.007035993927772452,2394.024976196512,0.999582467819777,16715.056627192975,1.9539124438872053
chest_xray_split/train\PNEUMONIA\person110_virus_207.jpeg,PNEUMONIA,134.71789383561645,2833.519134923172,148.0,0,255,7.285475,0.003960852320380207,2833.519134923172,0.9996472064740437,-119472.60994941008,2.4406327835923127
chest_xray_split/train\PNEUMONIA\person110_virus_208.jpeg,PNEUMONIA,154.42654823390913,3366.8821961742347,168.0,0,240,7.301196,0.00024872649379732774,3366.8821961742347,0.9997030775004138,-208218.02650166544,3.149670303809408
chest_xray_split/train\PNEUMONIA\person1110_bacteria_3051.jpeg,PNEUMONIA,130.43272962594128,2925.0673244594054,144.0,0,255,7.295498,0.0011007243806613555,2925.0673244594054,0.9996582443638119,-142377.911507396,2.7391001348479804
chest_xray_split/train\PNEUMONIA\person1110_virus_1835.jpeg,PNEUMONIA,120.46142830249569,4985.01503622833,134.0,0,255,7.2959023,0.003061032394885665,4985.01503622833,0.9997994390324269,-156441.1059552137,1.92040722432228
chest_xray_split/train\PNEUMONIA\person1111_bacteria_3052.jpeg,PNEUMONIA,185.18720213658432,993.2152019061817,194.0,0,255,6.004718,0.002279157146937027,993.2152019061817,0.998994181543309,-85869.13187041874,10.543323862664066
chest_xray_split/train\PNEUMONIA\person1112_bacteria_3053.jpeg,PNEUMONIA,117.83049036112762,3442.9425479241977,123.0,0,255,7.5367575,0.004513063642965604,3442.9425479241977,0.999709635109737,-69909.45878996066,1.9310515347854529
chest_xray_split/train\PNEUMONIA\person1113_virus_1838.jpeg,PNEUMONIA,114.93820338720269,5001.809038002301,137.0,0,255,6.6372595,0.003455375383043922,5001.809038002301,0.99980011229843,-202897.95773569102,1.8542755721578
chest_xray_split/train\PNEUMONIA\person1116_virus_1841.jpeg,PNEUMONIA,128.75988997277676,5295.990721721105,153.0,0,255,6.860082,0.004306941923774955,5295.990721721105,0.9998112135639771,-284497.2957929881,2.1203140634589204
chest_xray_split/train\PNEUMONIA\person111_bacteria_533.jpeg,PNEUMONIA,105.8275504032258,3063.013315572057,115.0,0,255,7.3684745,0.007239583333333333,3063.013315572057,0.9996736306611601,-56774.00946460468,1.7941371712295378
chest_xray_split/train\PNEUMONIA\person111_bacteria_534.jpeg,PNEUMONIA,118.173446421993,2588.617255857946,130.0,0,255,7.35847,0.007883012525326949,2588.617255857946,0.9996138425484546,-82434.29916526038,2.3252155741248655
chest_xray_split/train\PNEUMONIA\person111_bacteria_537.jpeg,PNEUMONIA,130.89796167849266,3170.487092765175,144.0,0,255,7.192469,0.0031159478062132927,3170.487092765175,0.9996846905029879,-178289.86960851043,3.259513897354103
chest_xray_split/train\PNEUMONIA\person111_virus_209.jpeg,PNEUMONIA,152.09132257879438,3572.737475191957,172.0,0,255,6.8928905,0.00149078182374541,3572.737475191957,0.9997201809011037,-304252.6017871462,3.884589176564115
chest_xray_split/train\PNEUMONIA\person111_virus_210.jpeg,PNEUMONIA,104.93762848390686,3493.358517098989,104.0,0,255,7.4920454,0.005604527382761616,3493.358517098989,0.9997138244415659,-10382.997527015055,1.7583252181522415
chest_xray_split/train\PNEUMONIA\person111_virus_212.jpeg,PNEUMONIA,156.193552718693,3520.959564129584,166.0,0,255,7.7161875,0.0024892414142266475,3520.959564129584,0.9997160671547213,-115506.75090580511,2.568351547524573
chest_xray_split/train\PNEUMONIA\person1120_virus_1845.jpeg,PNEUMONIA,115.38391432781744,5345.638383704645,142.0,0,255,6.759297,0.0037245836037205276,5345.638383704645,0.9998129665916723,-221315.10805361057,1.7598875923236679
chest_xray_split/train\PNEUMONIA\person1121_virus_1846.jpeg,PNEUMONIA,137.7855947381423,3644.936178975585,155.0,0,255,7.21777,0.002006134716732543,3644.936178975585,0.9997257220228466,-233203.38228151933,3.1107812545286126
chest_xray_split/train\PNEUMONIA\person1122_bacteria_3063.jpeg,PNEUMONIA,129.0098581817142,5607.208176026133,162.0,0,255,6.8272686,0.0009406898392154247,5607.208176026133,0.9998216899286523,-308065.5819894697,2.0054392894458215
chest_xray_split/train\PNEUMONIA\person1122_virus_1847.jpeg,PNEUMONIA,135.61546746585253,3537.395492793904,147.0,0,255,7.3510647,0.0033532526912837136,3537.395492793904,0.9997173860293355,-183376.0504956926,3.0245320389745682
chest_xray_split/train\PNEUMONIA\person1123_virus_1848.jpeg,PNEUMONIA,131.90945203274467,4746.825163142521,151.0,0,255,7.0978317,0.0036523485405935735,4746.825163142521,0.9997893772483951,-253023.55831162978,2.3760111969777538
chest_xray_split/train\PNEUMONIA\person1124_virus_1851.jpeg,PNEUMONIA,145.47285704495613,5085.294826582359,169.0,0,255,7.1313806,0.003035910087719298,5085.294826582359,0.9998033932294342,-351380.2714631167,2.6733626395549996
chest_xray_split/train\PNEUMONIA\person1125_bacteria_3066.jpeg,PNEUMONIA,108.15457037075267,4217.073195273639,118.0,0,255,7.3490915,0.0024284041798974857,4217.073195273639,0.999762924929534,-76204.18587033261,1.8017642918079222
chest_xray_split/train\PNEUMONIA\person1125_virus_1852.jpeg,PNEUMONIA,141.437369523281,4083.38497732297,158.0,0,255,7.3796854,0.003883746894984409,4083.38497732297,0.9997551650969357,-239424.35836558384,2.8469304478113915
chest_xray_split/train\PNEUMONIA\person1127_virus_1854.jpeg,PNEUMONIA,115.235771633406,3768.4106907700852,131.0,0,255,7.203449,0.001915457823243334,3768.4106907700852,0.9997347065411448,-155884.98226858096,2.2602724280918345
chest_xray_split/train\PNEUMONIA\person1128_bacteria_3069.jpeg,PNEUMONIA,105.96498140732265,2282.042539430433,106.0,0,255,7.386987,0.004376430205949656,2282.042539430433,0.9995619880126064,-17887.982746338857,1.9603007228955815
chest_xray_split/train\PNEUMONIA\person1129_bacteria_3070.jpeg,PNEUMONIA,121.92156005920887,2723.0871326380225,127.0,0,255,7.4149265,0.0017931941295036534,2723.0871326380225,0.9996329045469879,-49517.90902168187,2.017859838310397
chest_xray_split/train\PNEUMONIA\person112_bacteria_538.jpeg,PNEUMONIA,124.4000393907563,2735.731591385003,137.0,0,255,7.37961,0.0034680278361344536,2735.731591385003,0.999634600629763,-86730.67839567129,2.2402622074684158
chest_xray_split/train\PNEUMONIA\person1130_virus_1860.jpeg,PNEUMONIA,132.97364195824662,4416.6270510100085,154.0,0,255,7.136981,0.006119520681581686,4416.6270510100085,0.9997736341279033,-259060.75254316026,2.5343125586835797
chest_xray_split/train\PNEUMONIA\person1132_virus_1863.jpeg,PNEUMONIA,138.09874758635485,1800.6374624949663,149.0,0,255,7.2049484,0.0029419652435099765,1800.6374624949663,0.9994449493747676,-69390.44602570341,3.343951234487875
chest_xray_split/train\PNEUMONIA\person1133_bacteria_3075.jpeg,PNEUMONIA,126.7716646426093,2843.200487010367,139.0,0,255,7.476911,0.004901110340041637,2843.200487010367,0.999648407345204,-88564.04230495218,2.290196633197247
chest_xray_split/train\PNEUMONIA\person1133_virus_1865.jpeg,PNEUMONIA,144.05618013973674,2138.9320355244663,151.0,0,243,7.0452847,0.003568022731548457,2138.9320355244663,0.9995326954392012,-137371.17999452265,5.146860623263387
chest_xray_split/train\PNEUMONIA\person1134_bacteria_3076.jpeg,PNEUMONIA,104.73332093253968,2168.189923518203,108.0,0,255,7.357166,0.0018979263453348819,2168.189923518203,0.9995389984117306,-32713.28458327265,2.22373577048169
chest_xray_split/train\PNEUMONIA\person1135_bacteria_3077.jpeg,PNEUMONIA,117.8206298670283,6403.158545448417,132.0,0,255,7.194133,0.0012269145997241986,6403.158545448417,0.9998438514610618,-113684.76454049074,1.5537770610315436
chest_xray_split/train\PNEUMONIA\person1136_bacteria_3078.jpeg,PNEUMONIA,112.79254858193278,2326.5289308209076,122.0,0,255,7.392483,0.00391609768907563,2326.5289308209076,0.9995703597979995,-64321.34900569551,2.4819392819957318
chest_xray_split/train\PNEUMONIA\person1138_bacteria_3080.jpeg,PNEUMONIA,98.0611051925505,2283.036528150393,90.0,0,255,7.403237,0.003238439078282828,2283.036528150393,0.9995621786308252,27172.83318180328,1.9498918165944235
chest_xray_split/train\PNEUMONIA\person1138_virus_1877.jpeg,PNEUMONIA,85.26380130765655,4064.035881722649,87.0,0,255,6.7862563,0.0040304703775761435,4064.035881722649,0.999753999711418,20465.744204333365,1.82952807274387
chest_xray_split/train\PNEUMONIA\person1139_bacteria_3081.jpeg,PNEUMONIA,127.57963679941003,2419.6548600450774,141.0,0,255,7.390571,0.00538716814159292,2419.6548600450774,0.9995868886488091,-71954.6729060333,2.302432608218991
chest_xray_split/train\PNEUMONIA\person1139_bacteria_3082.jpeg,PNEUMONIA,142.05362224418883,2468.078140261207,159.0,0,255,7.213025,0.003660061706206566,2468.078140261207,0.9995949905417355,-142740.10026628725,3.5492322567676355
chest_xray_split/train\PNEUMONIA\person1139_virus_1882.jpeg,PNEUMONIA,120.47274457660151,3378.3636375721244,132.0,0,255,7.437545,0.003542740569388536,3378.3636375721244,0.9997040862993015,-108709.75554158718,2.36408877639508
chest_xray_split/train\PNEUMONIA\person113_bacteria_540.jpeg,PNEUMONIA,131.04713051013152,3024.4047541416066,142.0,0,255,7.341874,0.004680279061500178,3024.4047541416066,0.9996694657140897,-117034.61058514188,2.4058221381743605
chest_xray_split/train\PNEUMONIA\person113_bacteria_542.jpeg,PNEUMONIA,133.14823524624694,2681.5984295267667,146.0,0,255,7.318489,0.0023851581648284314,2681.5984295267667,0.99962722709855,-97064.28552911067,2.4604650328796733
chest_xray_split/train\PNEUMONIA\person113_bacteria_543.jpeg,PNEUMONIA,127.42519010784869,4045.0590408598055,137.0,0,255,7.2280126,0.0021620945005988434,4045.0590408598055,0.9997528459199677,-168243.1125519606,2.5379215613847137
chest_xray_split/train\PNEUMONIA\person113_virus_215.jpeg,PNEUMONIA,151.32183624751985,1877.8304817596436,163.0,0,255,7.133196,0.004434833829365079,1877.8304817596436,0.9994677540045744,-105426.50701673592,4.36368894314539
chest_xray_split/train\PNEUMONIA\person1141_bacteria_3085.jpeg,PNEUMONIA,126.21939696333078,2750.6781565118245,139.0,0,255,7.4067197,0.0035427807486631017,2750.6781565118245,0.9996365854060245,-95430.36667886253,2.47952268439444
chest_xray_split/train\PNEUMONIA\person1142_bacteria_3086.jpeg,PNEUMONIA,132.47972245822714,5529.039587321971,150.0,0,255,7.2880816,0.0012937511453179403,5529.039587321971,0.9998191694681007,-241910.13272331565,2.0460720728931916
chest_xray_split/train\PNEUMONIA\person1142_virus_1892.jpeg,PNEUMONIA,105.4027734880093,2537.542753196941,110.0,0,198,7.507782,0.00271171534317857,2537.542753196941,0.9996060732092298,-29710.33620144179,2.0288968789852433
chest_xray_split/train\PNEUMONIA\person1143_virus_1896.jpeg,PNEUMONIA,157.81983806273945,2136.823119681631,174.0,0,255,7.0147667,0.0059386973180076625,2136.823119681631,0.9995322344534524,-148329.01511573663,4.874902811477436
chest_xray_split/train\PNEUMONIA\person1143_virus_1897.jpeg,PNEUMONIA,106.45426233655044,3463.878811708733,115.0,0,255,7.5132446,0.008117022104607722,3463.878811708733,0.9997113896172586,-46167.245145114466,1.644787280678876
chest_xray_split/train\PNEUMONIA\person1144_bacteria_3089.jpeg,PNEUMONIA,131.33573333333334,1115.7953861591914,139.0,45,191,6.8826365,0.0015212121212121212,1115.7953861591914,0.9991045808279714,-13241.580276962535,1.919673224050666
chest_xray_split/train\PNEUMONIA\person1145_bacteria_3090.jpeg,PNEUMONIA,122.49049052254098,2065.021730900829,130.0,0,255,7.290702,0.0006815354215456674,2065.021730900829,0.9995159779855927,-56347.897481641354,2.5904889124785146
chest_xray_split/train\PNEUMONIA\person1145_virus_1902.jpeg,PNEUMONIA,127.06189174546887,3029.903453690803,142.0,0,255,7.4170437,0.0050494976359338065,3029.903453690803,0.999670065373154,-110903.0803038293,2.273287252936069
chest_xray_split/train\PNEUMONIA\person1145_virus_1905.jpeg,PNEUMONIA,130.22509131493507,2860.0659295438804,147.0,0,255,7.3206463,0.004974409271284271,2860.0659295438804,0.9996504799174064,-129879.34353322735,2.642748486360773
chest_xray_split/train\PNEUMONIA\person1146_bacteria_3091.jpeg,PNEUMONIA,104.70175431375132,1821.7706303193797,110.0,0,255,7.3155804,0.0028113474710221285,1821.7706303193797,0.9994513846211003,-25321.684195663383,2.305596785070805
chest_xray_split/train\PNEUMONIA\person1147_virus_1917.jpeg,PNEUMONIA,126.20326088609134,3512.2362765404955,145.0,0,255,7.3585987,0.0015618981734882118,3512.2362765404955,0.9997153621557772,-146201.80871175445,2.1684239708992825
chest_xray_split/train\PNEUMONIA\person1147_virus_1919.jpeg,PNEUMONIA,136.83392937767212,2909.9434021153684,150.0,0,255,7.307589,0.00316968892820286,2909.9434021153684,0.9996564687587971,-147232.685876995,2.9077104535238045
chest_xray_split/train\PNEUMONIA\person1147_virus_1920.jpeg,PNEUMONIA,138.6146868643676,2607.0401504780584,152.0,0,255,7.238882,0.0017111513036242604,2607.0401504780584,0.9996165703201246,-130780.60453188354,3.216962847094206
chest_xray_split/train\PNEUMONIA\person1149_bacteria_3094.jpeg,PNEUMONIA,148.91622636882468,1617.0306998982844,159.0,0,255,6.9973445,0.0007956014802924915,1617.0306998982844,0.9993819647550181,-72637.01458367669,3.7283049017253465
chest_xray_split/train\PNEUMONIA\person114_bacteria_544.jpeg,PNEUMONIA,130.7624510905761,2908.742768713267,143.0,0,255,7.3909545,0.002144990426240426,2908.742768713267,0.9996563270091252,-112337.35402043308,2.482029273767516
chest_xray_split/train\PNEUMONIA\person114_bacteria_546.jpeg,PNEUMONIA,122.07773520647083,2417.3955031082583,130.0,0,255,7.395854,0.001624361430395913,2417.3955031082583,0.9995865027044937,-65671.54684068158,2.403606555822487
chest_xray_split/train\PNEUMONIA\person1150_bacteria_3095.jpeg,PNEUMONIA,121.1066003397357,6400.008917806216,139.0,0,255,7.139379,0.0012898974640829397,6400.008917806216,0.9998437746279,-143571.87669646615,1.5345723324158895
chest_xray_split/train\PNEUMONIA\person1151_virus_1928.jpeg,PNEUMONIA,115.31335350065329,4303.915756846114,120.0,0,254,7.28059,0.0014097792454568095,4303.915756846114,0.9997677074171755,-92585.54990653835,2.061100309409128
chest_xray_split/train\PNEUMONIA\person1152_virus_1930.jpeg,PNEUMONIA,129.64486242589138,3349.026037790344,138.0,0,255,7.5004454,0.004098366799331429,3349.026037790344,0.9997014948574371,-113890.33245389514,2.715761734235918
chest_xray_split/train\PNEUMONIA\person1153_virus_1932.jpeg,PNEUMONIA,115.24845857369701,2720.024968855739,125.0,0,255,7.1846933,0.002585375168338325,2720.024968855739,0.9996324914282501,-105912.42280418886,2.980026756076841
chest_xray_split/train\PNEUMONIA\person1154_bacteria_3099.jpeg,PNEUMONIA,88.80949552451418,3074.2472808325906,90.0,0,255,7.1740656,0.0012530828762172047,3074.2472808325906,0.999674822897582,-10299.960870474586,2.024658856645389
chest_xray_split/train\PNEUMONIA\person1155_virus_1934.jpeg,PNEUMONIA,113.25465781703207,3173.0999810992857,121.0,0,255,7.333705,0.0027321214443950864,3173.0999810992857,0.9996849500627092,-92537.44277175529,2.437712289526258
chest_xray_split/train\PNEUMONIA\person1156_virus_1936.jpeg,PNEUMONIA,103.13049665556368,3647.1823775609005,103.0,0,255,7.3996816,0.00318669266390446,3647.1823775609005,0.9997258908967516,-19930.339066600052,1.9402962239565553
chest_xray_split/train\PNEUMONIA\person1158_bacteria_3103.jpeg,PNEUMONIA,115.04357474697196,3738.6193571250383,123.0,0,255,7.286806,0.0025051740850383798,3738.6193571250383,0.9997325931052061,-105332.90644418947,2.2158315677635154
chest_xray_split/train\PNEUMONIA\person1158_virus_1938.jpeg,PNEUMONIA,95.35161296091516,3480.670121548508,108.0,0,255,7.007654,0.0032056536344153967,3480.670121548508,0.9997127815200496,-68220.44971870971,1.9100317381085385
chest_xray_split/train\PNEUMONIA\person1158_virus_1940.jpeg,PNEUMONIA,92.22647165697674,2225.9938365405187,89.0,0,255,7.345672,0.004414203242712087,2225.9938365405187,0.9995509641815833,-1675.909508228609,2.160604078468746
chest_xray_split/train\PNEUMONIA\person1158_virus_1941.jpeg,PNEUMONIA,116.74954472434804,3559.636012052071,125.0,0,255,7.397022,0.0024212793514155583,3559.636012052071,0.9997191512986401,-104563.21480278426,2.2266291321937635
